seed,drop_frac,n_drop,n_keep,n_hauls,converged,phase,fp_slope,p_value
343,0.25,40,118,7915,TRUE,2008-2015,0.06296078936752493,0.0010390259297847464
344,0.25,40,118,7752,TRUE,1985-1991,-0.01944198733766581,0.27700839611127165
344,0.25,40,118,7752,TRUE,1992-2001,0.025763447043716022,0.11558596661338061
344,0.25,40,118,7752,TRUE,2002-2007,0.1289289910127249,4.654128773450561e-13
344,0.25,40,118,7752,TRUE,2008-2015,0.06031682576532113,3.809908914346687e-4
345,0.25,40,118,7699,TRUE,1985-1991,-0.020635354220271348,0.27773421106577983
345,0.25,40,118,7699,TRUE,1992-2001,0.010215114578207968,0.5646673968504997
345,0.25,40,118,7699,TRUE,2002-2007,0.12528298861330306,6.215451169957386e-11
345,0.25,40,118,7699,TRUE,2008-2015,0.049219873255371,0.00680021747240727
346,0.25,40,118,7955,TRUE,1985-1991,-0.025437096818975664,0.18268511989399186
346,0.25,40,118,7955,TRUE,1992-2001,0.005856139857602569,0.7359299939578414
346,0.25,40,118,7955,TRUE,2002-2007,0.13296138142575994,5.267434332718819e-12
346,0.25,40,118,7955,TRUE,2008-2015,0.05189061532082718,0.004849768786628514
347,0.25,40,118,7934,TRUE,1985-1991,-0.023484214892211034,0.17974861750922633
347,0.25,40,118,7934,TRUE,1992-2001,0.010405836637309252,0.508229608698096
347,0.25,40,118,7934,TRUE,2002-2007,0.12437551652367482,8.488572389729568e-13
347,0.25,40,118,7934,TRUE,2008-2015,0.06048418540401587,2.656234851728627e-4
348,0.25,40,118,7891,TRUE,1985-1991,-0.0342885915071592,0.06784226177133891
348,0.25,40,118,7891,TRUE,1992-2001,0.0011625486012261654,0.9462465233295988
348,0.25,40,118,7891,TRUE,2002-2007,0.11626560103232837,5.271773978208151e-10
348,0.25,40,118,7891,TRUE,2008-2015,0.040263982076768776,0.025614398660347794
349,0.25,40,118,7856,TRUE,1985-1991,-0.03314030953621002,0.06292635748445204
349,0.25,40,118,7856,TRUE,1992-2001,0.0182333471310644,0.27025863142500073
349,0.25,40,118,7856,TRUE,2002-2007,0.12187919048966953,7.921943552574496e-12
349,0.25,40,118,7856,TRUE,2008-2015,0.05181439147464489,0.0021875784070309406
350,0.25,40,118,7811,TRUE,1985-1991,-0.028566026493840158,0.11895660587919049
350,0.25,40,118,7811,TRUE,1992-2001,0.016401408350997827,0.3262538782089507
350,0.25,40,118,7811,TRUE,2002-2007,0.1253203599802768,6.821472293643357e-12
350,0.25,40,118,7811,TRUE,2008-2015,0.0574734191508781,0.0010453577752127863
351,0.25,40,118,7893,TRUE,1985-1991,-0.04307420842659794,0.019494665691673574
351,0.25,40,118,7893,TRUE,1992-2001,-0.013472178389977219,0.4236043337348306
351,0.25,40,118,7893,TRUE,2002-2007,0.1067720831310766,4.5482464915147734e-9
351,0.25,40,118,7893,TRUE,2008-2015,0.04264737120553448,0.013792954315559115
352,0.25,40,118,7784,TRUE,1985-1991,-0.02489482643507426,0.1739012432579005
352,0.25,40,118,7784,TRUE,1992-2001,0.024329886493868743,0.14563863299164062
352,0.25,40,118,7784,TRUE,2002-2007,0.13301822119153375,2.406512863571779e-13
352,0.25,40,118,7784,TRUE,2008-2015,0.05061270829366546,0.00326683035030638
353,0.25,40,118,7721,TRUE,1985-1991,-0.026974019907639125,0.1193710859660492
353,0.25,40,118,7721,TRUE,1992-2001,0.024858555659387112,0.11309843407892545
353,0.25,40,118,7721,TRUE,2002-2007,0.1336403258679411,8.600647892827547e-15
353,0.25,40,118,7721,TRUE,2008-2015,0.0669885575910599,4.312274184883125e-5
354,0.25,40,118,7848,TRUE,1985-1991,-0.03182737810070086,0.07545788686039002
354,0.25,40,118,7848,TRUE,1992-2001,0.006494931967041512,0.6907450437679796
354,0.25,40,118,7848,TRUE,2002-2007,0.10591728869036321,2.5422112173677906e-9
354,0.25,40,118,7848,TRUE,2008-2015,0.04197423004371289,0.012666320346211167
355,0.25,40,118,7845,TRUE,1985-1991,-0.0374317043036099,0.03733754931084095
355,0.25,40,118,7845,TRUE,1992-2001,0.016378940474580363,0.3195653493035771
355,0.25,40,118,7845,TRUE,2002-2007,0.14132267584599376,3.561145413545232e-15
355,0.25,40,118,7845,TRUE,2008-2015,0.059642937064813814,3.9762846708668397e-4
356,0.25,40,118,7962,TRUE,1985-1991,-0.009428269962045823,0.6209819732135098
356,0.25,40,118,7962,TRUE,1992-2001,0.019115082762756738,0.26949682506695444
356,0.25,40,118,7962,TRUE,2002-2007,0.11122840047663163,3.449580453661582e-9
356,0.25,40,118,7962,TRUE,2008-2015,0.05414471260495232,0.002791844639937815
357,0.25,40,118,7811,TRUE,1985-1991,-0.027624748034488087,0.1424973058038989
357,0.25,40,118,7811,TRUE,1992-2001,0.009331730529648367,0.5962235510163697
357,0.25,40,118,7811,TRUE,2002-2007,0.12535337950295716,3.738335555131101e-11
357,0.25,40,118,7811,TRUE,2008-2015,0.049994279071123846,0.005425410771158582
358,0.25,40,118,7859,TRUE,1985-1991,-0.019557811691198593,0.2712037583618929
358,0.25,40,118,7859,TRUE,1992-2001,0.011386298686096901,0.4826330688011028
358,0.25,40,118,7859,TRUE,2002-2007,0.11785660342817135,4.0208192856896507e-11
358,0.25,40,118,7859,TRUE,2008-2015,0.05725183747505376,6.444474782696339e-4
359,0.25,40,118,7831,TRUE,1985-1991,-0.01321628665024872,0.48239507767700457
359,0.25,40,118,7831,TRUE,1992-2001,0.009709265100988313,0.5720525371413652
359,0.25,40,118,7831,TRUE,2002-2007,0.11222787708526276,1.944105952241709e-9
359,0.25,40,118,7831,TRUE,2008-2015,0.04349113654076596,0.014672298225756684
360,0.25,40,118,7736,TRUE,1985-1991,-0.013886139992736947,0.44339925467378616
360,0.25,40,118,7736,TRUE,1992-2001,0.022935785431109357,0.17240538351323864
360,0.25,40,118,7736,TRUE,2002-2007,0.1110646956379267,1.1402727535362334e-9
360,0.25,40,118,7736,TRUE,2008-2015,0.055519877991755,0.0013021937574797236
361,0.25,40,118,7920,TRUE,1985-1991,-0.032278408129025375,0.07372156086290127
361,0.25,40,118,7920,TRUE,1992-2001,0.005389057903716438,0.7405131140277479
361,0.25,40,118,7920,TRUE,2002-2007,0.1074578015556916,1.6631815946085e-9
361,0.25,40,118,7920,TRUE,2008-2015,0.04094648034322771,0.018096292138100878
362,0.25,40,118,7854,TRUE,1985-1991,-0.019347811834338167,0.302929209445385
362,0.25,40,118,7854,TRUE,1992-2001,6.038433798943935e-4,0.9719794051327822
362,0.25,40,118,7854,TRUE,2002-2007,0.1128774533066074,2.1489387975609912e-9
362,0.25,40,118,7854,TRUE,2008-2015,0.046734815675083786,0.009327687864022736
363,0.25,40,118,7810,TRUE,1985-1991,-0.022982946883535523,0.17178187443548218
363,0.25,40,118,7810,TRUE,1992-2001,0.004559696769938358,0.7632010842556785
363,0.25,40,118,7810,TRUE,2002-2007,0.11873320539201387,7.518028141669627e-13
363,0.25,40,118,7810,TRUE,2008-2015,0.053645859235341375,5.842868787671702e-4
364,0.25,40,118,7831,TRUE,1985-1991,-0.01669391040698061,0.3234829834784039
364,0.25,40,118,7831,TRUE,1992-2001,0.025469558818033085,0.09422869825117679
364,0.25,40,118,7831,TRUE,2002-2007,0.13498557468411426,2.1038147512372562e-15
364,0.25,40,118,7831,TRUE,2008-2015,0.062367590463367484,6.989555675778624e-5
365,0.25,40,118,7815,TRUE,1985-1991,-0.02155498550251667,0.2267233207876737
365,0.25,40,118,7815,TRUE,1992-2001,0.015157173346790207,0.3535243265008525
365,0.25,40,118,7815,TRUE,2002-2007,0.1271647160741814,9.20139084367162e-13
365,0.25,40,118,7815,TRUE,2008-2015,0.0512712853672508,0.0023210104519126593
366,0.25,40,118,7870,TRUE,1985-1991,-0.011759423412349082,0.5034722719707587
366,0.25,40,118,7870,TRUE,1992-2001,0.022020929340647345,0.17114334975564222
366,0.25,40,118,7870,TRUE,2002-2007,0.13606354404629695,1.526810976933112e-14
366,0.25,40,118,7870,TRUE,2008-2015,0.06174300668378587,1.8532919597488687e-4
367,0.25,40,118,7770,TRUE,1985-1991,-0.01669162900208786,0.3198632960279101
367,0.25,40,118,7770,TRUE,1992-2001,0.023967642950111185,0.11088798334304432
367,0.25,40,118,7770,TRUE,2002-2007,0.12905069845592615,2.174819077546901e-14
367,0.25,40,118,7770,TRUE,2008-2015,0.062421333714433744,6.34929849806379e-5
368,0.25,40,118,7788,TRUE,1985-1991,-0.03524508618678126,0.06219801149765372
368,0.25,40,118,7788,TRUE,1992-2001,0.022384913258512856,0.19656668480012135
368,0.25,40,118,7788,TRUE,2002-2007,0.12242256559388454,1.2089610090184839e-10
368,0.25,40,118,7788,TRUE,2008-2015,0.05987876508783955,9.407933554401818e-4
369,0.25,40,118,7766,TRUE,1985-1991,-0.03701029319854593,0.04387423125974665
369,0.25,40,118,7766,TRUE,1992-2001,0.01469682499674816,0.3784042987088572
369,0.25,40,118,7766,TRUE,2002-2007,0.12425037833506375,8.551941199565102e-12
369,0.25,40,118,7766,TRUE,2008-2015,0.04680039785468258,0.007743721930346188
370,0.25,40,118,7830,TRUE,1985-1991,-0.02602039951388847,0.12376380746937976
370,0.25,40,118,7830,TRUE,1992-2001,0.0069208641518329166,0.6490094360730512
370,0.25,40,118,7830,TRUE,2002-2007,0.1164627373572543,5.153053113868274e-12
370,0.25,40,118,7830,TRUE,2008-2015,0.04109711073783469,0.009236101237085353
371,0.25,40,118,7686,TRUE,1985-1991,-0.01255279203139435,0.5027427762256252
371,0.25,40,118,7686,TRUE,1992-2001,0.019177575249353734,0.2609374026762761
371,0.25,40,118,7686,TRUE,2002-2007,0.12294443107407817,2.842246511146744e-11
371,0.25,40,118,7686,TRUE,2008-2015,0.06004263949533069,6.857433397634889e-4
372,0.25,40,118,7898,TRUE,1985-1991,-0.041699441183009216,0.02096045038780526
372,0.25,40,118,7898,TRUE,1992-2001,-0.004559675666827467,0.7818780272000967
372,0.25,40,118,7898,TRUE,2002-2007,0.10769107890775714,2.1747336586888192e-9
372,0.25,40,118,7898,TRUE,2008-2015,0.034169463655976985,0.0466469865187365
373,0.25,40,118,7787,TRUE,1985-1991,-0.030418452543365487,0.09937819353711771
373,0.25,40,118,7787,TRUE,1992-2001,0.004853609383045975,0.7740908418172332
373,0.25,40,118,7787,TRUE,2002-2007,0.1159908070273316,2.835212915030318e-10
373,0.25,40,118,7787,TRUE,2008-2015,0.048880151093861804,0.004961806245828855
374,0.25,40,118,7966,TRUE,1985-1991,-0.020224416765190496,0.2872967324340229
374,0.25,40,118,7966,TRUE,1992-2001,0.010903722579438242,0.5310638569685078
374,0.25,40,118,7966,TRUE,2002-2007,0.1284477658751714,1.169750211485413e-11
374,0.25,40,118,7966,TRUE,2008-2015,0.04259589222905067,0.02015179484169892
375,0.25,40,118,7902,TRUE,1985-1991,-0.01907311435004516,0.2746862648203872
375,0.25,40,118,7902,TRUE,1992-2001,0.004004108890407473,0.798384161805721
375,0.25,40,118,7902,TRUE,2002-2007,0.11702896552690664,1.003583129827911e-11
375,0.25,40,118,7902,TRUE,2008-2015,0.05537944222762982,7.421801465982654e-4
376,0.25,40,118,7803,TRUE,1985-1991,-0.02214475757129372,0.20325087038930847
376,0.25,40,118,7803,TRUE,1992-2001,0.015346805164665758,0.3313709847608645
376,0.25,40,118,7803,TRUE,2002-2007,0.1114507930916061,1.427184167398679e-10
376,0.25,40,118,7803,TRUE,2008-2015,0.043302113323629474,0.007672998060917536
377,0.25,40,118,7763,TRUE,1985-1991,-0.03075609858669624,0.10016224679297825
377,0.25,40,118,7763,TRUE,1992-2001,0.01730263016567944,0.3119232541949693
377,0.25,40,118,7763,TRUE,2002-2007,0.12079497679014585,9.522475449875322e-11
377,0.25,40,118,7763,TRUE,2008-2015,0.048810504005823166,0.0058167158667307645
378,0.25,40,118,7802,TRUE,1985-1991,-0.03008229217684168,0.09505155189417047
378,0.25,40,118,7802,TRUE,1992-2001,0.0077082963967297115,0.643319818111918
378,0.25,40,118,7802,TRUE,2002-2007,0.11951231926867993,4.019225792245972e-11
378,0.25,40,118,7802,TRUE,2008-2015,0.03309484979277487,0.056514830899497805
379,0.25,40,118,7729,TRUE,1985-1991,-0.012778813336587775,0.477559699650861
379,0.25,40,118,7729,TRUE,1992-2001,0.0331428342080025,0.04294976989437501
379,0.25,40,118,7729,TRUE,2002-2007,0.12939688897403426,5.19840487817562e-13
379,0.25,40,118,7729,TRUE,2008-2015,0.06914294763867418,5.6581759862800325e-5
380,0.25,40,118,7902,TRUE,1985-1991,-0.03239082412282963,0.05627304335864226
380,0.25,40,118,7902,TRUE,1992-2001,0.007314206035804426,0.6353784762536212
380,0.25,40,118,7902,TRUE,2002-2007,0.10066461892811487,2.4929983364769294e-9
380,0.25,40,118,7902,TRUE,2008-2015,0.0305192517596242,0.055204807209647315
381,0.25,40,118,7748,TRUE,1985-1991,-0.013254648886285445,0.4687249817200977
381,0.25,40,118,7748,TRUE,1992-2001,0.028476776813348804,0.08706403137616468
381,0.25,40,118,7748,TRUE,2002-2007,0.12606959385153313,5.385511067187327e-12
381,0.25,40,118,7748,TRUE,2008-2015,0.06722744447338709,9.423590860260024e-5
382,0.25,40,118,7682,TRUE,1985-1991,-0.02847135778669061,0.10053244889559475
382,0.25,40,118,7682,TRUE,1992-2001,0.016133922840580038,0.30816856618834404
382,0.25,40,118,7682,TRUE,2002-2007,0.12208074428640897,1.8015753141155502e-12
382,0.25,40,118,7682,TRUE,2008-2015,0.05056217852360583,0.001937413790202424
383,0.25,40,118,7728,TRUE,1985-1991,-0.02308456979521004,0.17908744680326186
383,0.25,40,118,7728,TRUE,1992-2001,0.010526487884388185,0.4978909763803467
383,0.25,40,118,7728,TRUE,2002-2007,0.12045992038886869,1.348186272830952e-12
383,0.25,40,118,7728,TRUE,2008-2015,0.05307611178735967,9.400155742826857e-4
384,0.25,40,118,7874,TRUE,1985-1991,-0.03915665525438135,0.040346573776038334
384,0.25,40,118,7874,TRUE,1992-2001,0.0035974900675945706,0.8384992666510152
384,0.25,40,118,7874,TRUE,2002-2007,0.10626173152703382,3.268342249226565e-8
384,0.25,40,118,7874,TRUE,2008-2015,0.04350518324298221,0.018326672636289558
385,0.25,40,118,7800,TRUE,1985-1991,-0.009436347150917656,0.5715985693272556
385,0.25,40,118,7800,TRUE,1992-2001,0.04114084429282446,0.006733675328036482
385,0.25,40,118,7800,TRUE,2002-2007,0.1464773177189527,2.6704421558633113e-18
385,0.25,40,118,7800,TRUE,2008-2015,0.07236535360376013,4.348686922786403e-6
386,0.25,40,118,7809,TRUE,1985-1991,-0.019829318143371185,0.27022985634308644
386,0.25,40,118,7809,TRUE,1992-2001,0.010246810913647174,0.5240429696869688
386,0.25,40,118,7809,TRUE,2002-2007,0.10449887305681353,2.9444771502348424e-9
386,0.25,40,118,7809,TRUE,2008-2015,0.03902210384850274,0.02128248670162832
387,0.25,40,118,7838,TRUE,1985-1991,-0.03661253144373572,0.03565002475795497
387,0.25,40,118,7838,TRUE,1992-2001,0.007537049196973872,0.6381059729282119
387,0.25,40,118,7838,TRUE,2002-2007,0.11470978107828467,6.719629282399504e-11
387,0.25,40,118,7838,TRUE,2008-2015,0.039311231801845786,0.016978747247520708
388,0.25,40,118,7760,TRUE,1985-1991,-0.011782113141698854,0.5177739721083598
388,0.25,40,118,7760,TRUE,1992-2001,0.030772280572587348,0.06589241114296653
388,0.25,40,118,7760,TRUE,2002-2007,0.13501720186769944,1.490138437842267e-13
388,0.25,40,118,7760,TRUE,2008-2015,0.06952077918951398,5.7837139721601065e-5
389,0.25,40,118,7859,TRUE,1985-1991,-0.012660706557887518,0.48869087176717263
389,0.25,40,118,7859,TRUE,1992-2001,0.01808872675018528,0.2784324358608801
389,0.25,40,118,7859,TRUE,2002-2007,0.11472031574647003,4.742304950701872e-10
389,0.25,40,118,7859,TRUE,2008-2015,0.05992689386512906,5.731207937332152e-4
390,0.25,40,118,7665,TRUE,1985-1991,-0.00622304907031665,0.7136519731374755
390,0.25,40,118,7665,TRUE,1992-2001,0.035407538753089725,0.02089844227328903
390,0.25,40,118,7665,TRUE,2002-2007,0.1426789857852755,3.778227187680074e-17
390,0.25,40,118,7665,TRUE,2008-2015,0.06576163824894087,2.9694835911316e-5
391,0.25,40,118,7846,TRUE,1985-1991,-0.041939514676511865,0.026240582256747386
391,0.25,40,118,7846,TRUE,1992-2001,0.003204335474630428,0.8518501442616672
391,0.25,40,118,7846,TRUE,2002-2007,0.12068516002975527,1.5071822386967424e-10
391,0.25,40,118,7846,TRUE,2008-2015,0.04670711454666592,0.008171850373377712
392,0.25,40,118,7805,TRUE,1985-1991,-0.029451040508243653,0.12152872980363344
392,0.25,40,118,7805,TRUE,1992-2001,0.011926453537924563,0.49840434197150135
392,0.25,40,118,7805,TRUE,2002-2007,0.13095105100008017,6.9361871624354126e-12
392,0.25,40,118,7805,TRUE,2008-2015,0.05611315657072606,0.0021866495018213663
393,0.25,40,118,7898,TRUE,1985-1991,-0.019555387280310442,0.27793500980316344
393,0.25,40,118,7898,TRUE,1992-2001,0.014999458996653316,0.35722774360597104
393,0.25,40,118,7898,TRUE,2002-2007,0.12061355296780704,1.3256797212265593e-11
393,0.25,40,118,7898,TRUE,2008-2015,0.05648962322589041,9.287021191932746e-4
394,0.25,40,118,7860,TRUE,1985-1991,-0.010235895953092562,0.5742830444690905
394,0.25,40,118,7860,TRUE,1992-2001,0.01616510718127901,0.3353016784173724
394,0.25,40,118,7860,TRUE,2002-2007,0.11305662617863244,5.156985347922864e-10
394,0.25,40,118,7860,TRUE,2008-2015,0.05073904463130824,0.0033722829205649683
395,0.25,40,118,7956,TRUE,1985-1991,-0.0167613096481846,0.36881524566790547
395,0.25,40,118,7956,TRUE,1992-2001,0.007762714958666251,0.6466476269469104
395,0.25,40,118,7956,TRUE,2002-2007,0.1204608117999548,1.006412214370859e-10
395,0.25,40,118,7956,TRUE,2008-2015,0.04387685020982062,0.012994560731121036
396,0.25,40,118,7704,TRUE,1985-1991,-0.022007038413256578,0.21404245488656345
396,0.25,40,118,7704,TRUE,1992-2001,0.014525850763253936,0.37480162757712426
396,0.25,40,118,7704,TRUE,2002-2007,0.11965717571296033,1.7290982339663305e-11
396,0.25,40,118,7704,TRUE,2008-2015,0.04394625440548709,0.008920323988512871
397,0.25,40,118,7969,TRUE,1985-1991,-0.021964540949581005,0.21311903464651805
397,0.25,40,118,7969,TRUE,1992-2001,0.0269672476590167,0.095624166432047
397,0.25,40,118,7969,TRUE,2002-2007,0.12764598995183157,5.2095374811376765e-13
397,0.25,40,118,7969,TRUE,2008-2015,0.061666018275451095,2.868010113627691e-4
398,0.25,40,118,7851,TRUE,1985-1991,-0.026182406702287764,0.12935189123996166
398,0.25,40,118,7851,TRUE,1992-2001,0.018333336544598556,0.23586350755425736
398,0.25,40,118,7851,TRUE,2002-2007,0.14054662252207187,3.429433825995468e-16
398,0.25,40,118,7851,TRUE,2008-2015,0.06952371710404034,1.540908171830354e-5
399,0.25,40,118,7745,TRUE,1985-1991,-0.024195191628663296,0.17873304097764944
399,0.25,40,118,7745,TRUE,1992-2001,0.015669850595477392,0.34387534869667913
399,0.25,40,118,7745,TRUE,2002-2007,0.11653658927527241,1.009983613501878e-10
399,0.25,40,118,7745,TRUE,2008-2015,0.04821669971919991,0.004668426337883287
400,0.25,40,118,7781,TRUE,1985-1991,-0.021900468200080524,0.18584388491993992
400,0.25,40,118,7781,TRUE,1992-2001,0.022142663702823893,0.14047008842779785
400,0.25,40,118,7781,TRUE,2002-2007,0.13454133580626948,7.261449172820722e-16
400,0.25,40,118,7781,TRUE,2008-2015,0.059503432811273405,1.16211367254964e-4
401,0.25,40,118,7728,TRUE,1985-1991,-0.030745865182856526,0.07165891118973944
401,0.25,40,118,7728,TRUE,1992-2001,0.01933522867742566,0.21282555135232267
401,0.25,40,118,7728,TRUE,2002-2007,0.1344415154267445,2.8842744874703674e-15
401,0.25,40,118,7728,TRUE,2008-2015,0.06204804814518813,1.0357813440353805e-4
402,0.25,40,118,7797,TRUE,1985-1991,-0.02766908390433389,0.11435761095839406
402,0.25,40,118,7797,TRUE,1992-2001,0.014045640922363475,0.3815768831116854
402,0.25,40,118,7797,TRUE,2002-2007,0.123977545495192,1.3495581024595818e-12
402,0.25,40,118,7797,TRUE,2008-2015,0.056061743431201495,6.690126078606227e-4
403,0.25,40,118,7967,TRUE,1985-1991,-0.016070376018201785,0.3510708636510241
403,0.25,40,118,7967,TRUE,1992-2001,0.03165734633264402,0.0409675095188921
403,0.25,40,118,7967,TRUE,2002-2007,0.12935408292055445,5.191698128278506e-14
403,0.25,40,118,7967,TRUE,2008-2015,0.0685328905348225,2.611063088478116e-5
404,0.25,40,118,7762,TRUE,1985-1991,-0.011529539283623035,0.4973830693366211
404,0.25,40,118,7762,TRUE,1992-2001,0.025344186577770142,0.10324304415045446
404,0.25,40,118,7762,TRUE,2002-2007,0.12901327157960335,3.992122787629562e-14
404,0.25,40,118,7762,TRUE,2008-2015,0.06165668529540802,1.149550321994552e-4
405,0.25,40,118,7820,TRUE,1985-1991,-0.01771695733582845,0.3113836215193645
405,0.25,40,118,7820,TRUE,1992-2001,0.03005233381517652,0.05508636681715117
405,0.25,40,118,7820,TRUE,2002-2007,0.14087960070000022,3.602422291202856e-16
405,0.25,40,118,7820,TRUE,2008-2015,0.06422287243355064,6.747703162606409e-5
406,0.25,40,118,7768,TRUE,1985-1991,-0.024914134601581317,0.16800786199637335
406,0.25,40,118,7768,TRUE,1992-2001,0.02223519245515289,0.17865256874315613
406,0.25,40,118,7768,TRUE,2002-2007,0.11776663898526543,6.705095811458189e-11
406,0.25,40,118,7768,TRUE,2008-2015,0.042675237541395655,0.012592806198570373
407,0.25,40,118,7846,TRUE,1985-1991,-0.0177344444073625,0.3163942657420094
407,0.25,40,118,7846,TRUE,1992-2001,0.007877455520973617,0.6228845765892197
407,0.25,40,118,7846,TRUE,2002-2007,0.11118763901020215,1.882185479332022e-10
407,0.25,40,118,7846,TRUE,2008-2015,0.043314927257748374,0.00886407654637756
408,0.25,40,118,7674,TRUE,1985-1991,-0.02678732691336917,0.15398956872593594
408,0.25,40,118,7674,TRUE,1992-2001,0.009164946425200705,0.5940018819956283
408,0.25,40,118,7674,TRUE,2002-2007,0.11464823152635971,7.220672354854999e-10
408,0.25,40,118,7674,TRUE,2008-2015,0.03871310587288493,0.028354611423073137
